val_acc,val_top_10_acc,val_loss,epoch,step,loss,acc,top_10_acc
0.6418648958206177,0.8321483135223389,1.8784950971603394,0,3347,,,
,,,0,3348,2.6799533367156982,0.5618573427200317,0.7331156730651855
0.6915233135223389,0.8897773623466492,1.5939505100250244,1,6695,,,
,,,1,6696,1.0331194400787354,0.7937114238739014,0.919739305973053
0.7118294835090637,0.9019863605499268,1.5582517385482788,2,10043,,,
,,,2,10044,0.8735232949256897,0.8209227323532104,0.9320573210716248
0.7249873876571655,0.9054023623466492,1.5887666940689087,3,13391,,,
,,,3,13392,0.7821518182754517,0.8371195793151855,0.9380691647529602
0.7172064781188965,0.907932698726654,1.6226962804794312,4,16739,,,
,,,4,16740,0.733586311340332,0.8465144038200378,0.9417916536331177
0.721444845199585,0.9062879681587219,1.707247018814087,5,20087,,,
,,,5,20088,0.695537269115448,0.8523883819580078,0.944484531879425
0.7302378416061401,0.9078694581985474,1.7447726726531982,6,23435,,,
,,,6,23436,0.6713186502456665,0.8564137816429138,0.946489155292511
0.7747722864151001,0.9201416969299316,1.493682622909546,7,26783,,,
,,,7,26784,0.5161083936691284,0.8881353735923767,0.9512646198272705
0.7790106534957886,0.9215334057807922,1.4852919578552246,8,30131,,,
,,,8,30132,0.48428964614868164,0.895368218421936,0.9534870982170105
0.7790106534957886,0.9215967059135437,1.4766042232513428,9,33479,,,
,,,9,33480,0.4765859842300415,0.8977065086364746,0.9531146883964539
0.7843244075775146,0.9229251146316528,1.4892371892929077,10,36827,,,
,,,10,36828,0.4732523560523987,0.8972248435020447,0.9533153772354126
0.7841346263885498,0.9221027493476868,1.4945939779281616,11,40175,,,
,,,11,40176,0.46538469195365906,0.8987369537353516,0.9534749984741211
0.7879934310913086,0.9228618741035461,1.5004416704177856,12,43523,,,
,,,12,43524,0.45565536618232727,0.9011982083320618,0.9539088606834412
0.7900809645652771,0.9246963858604431,1.504486083984375,13,46871,,,
,,,13,46872,0.44943395256996155,0.9027628302574158,0.9550431370735168
0.7941295504570007,0.9261513352394104,1.4600244760513306,14,50219,,,
,,,14,50220,0.42488864064216614,0.9085292220115662,0.9556795954704285
0.794382631778717,0.9269737005233765,1.4634422063827515,15,53567,,,
,,,15,53568,0.4163801968097687,0.9102091193199158,0.9563983082771301
0.7974190711975098,0.9269737005233765,1.466386318206787,16,56915,,,
,,,16,56916,0.4178601801395416,0.9099330306053162,0.9558559656143188
0.7991270422935486,0.9270369410514832,1.4612507820129395,17,60263,,,
,,,17,60264,0.41420188546180725,0.9106050729751587,0.9562405943870544
0.797735333442688,0.9277328252792358,1.4766806364059448,18,63611,,,
,,,18,63612,0.4169693887233734,0.91025310754776,0.9550691843032837
0.8018471598625183,0.9281756281852722,1.4576566219329834,19,66959,,,
,,,19,66960,0.4078516960144043,0.9129066467285156,0.956133246421814
0.8021002411842346,0.9283021688461304,1.4626927375793457,20,70307,,,
,,,20,70308,0.4110410213470459,0.912543773651123,0.9554294943809509
0.8024165034294128,0.9283654093742371,1.4597787857055664,21,73655,,,
,,,21,73656,0.4079064428806305,0.9129189252853394,0.9555619359016418
0.8034286499023438,0.9277960658073425,1.4600225687026978,22,77003,,,
,,,22,77004,0.39941152930259705,0.9146513342857361,0.9568173289299011
0.802226722240448,0.9274797439575195,1.4621624946594238,23,80351,,,
,,,23,80352,0.4028300344944,0.9140697121620178,0.9562285542488098
0.8033021688461304,0.9279226064682007,1.4557894468307495,24,83699,,,
,,,24,83700,0.4009268879890442,0.9148399233818054,0.9566289186477661
0.8030490875244141,0.9281123876571655,1.451250672340393,25,87047,,,
,,,25,87048,0.4030589759349823,0.9140333533287048,0.9561555981636047
0.8030490875244141,0.9280490875244141,1.4570441246032715,26,90395,,,
,,,26,90396,0.40261274576187134,0.9142630100250244,0.9559296369552612
0.8027328252792358,0.9286184310913086,1.4560788869857788,27,93743,,,
,,,27,93744,0.39906564354896545,0.9147372841835022,0.9566569328308105
0.8026062846183777,0.9286184310913086,1.4568177461624146,28,97091,,,
,,,28,97092,0.3978404700756073,0.9155530333518982,0.9565215706825256
0.8034286499023438,0.9284918904304504,1.4546890258789062,29,100439,,,
,,,29,100440,0.39740994572639465,0.9154027104377747,0.9564719796180725
0.8031756281852722,0.9284286499023438,1.4553693532943726,30,103787,,,
,,,30,103788,0.4019785523414612,0.9140380024909973,0.9561275839805603
0.8033021688461304,0.9283654093742371,1.455471158027649,31,107135,,,
,,,31,107136,0.4034588038921356,0.9141799807548523,0.9561285972595215
0.8027328252792358,0.9284286499023438,1.4575618505477905,32,110483,,,
,,,32,110484,0.3978719115257263,0.9154372811317444,0.9568352103233337
0.8027328252792358,0.9285551905632019,1.4563584327697754,33,113831,,,
,,,33,113832,0.3967569172382355,0.9155829548835754,0.9572729468345642
0.8026062846183777,0.9286184310913086,1.4571715593338013,34,117179,,,
,,,34,117180,0.3992038369178772,0.915245771408081,0.9564852118492126
0.8026062846183777,0.9286816716194153,1.4577537775039673,35,120527,,,
,,,35,120528,0.39769718050956726,0.9154614210128784,0.9566166400909424
0.8026695251464844,0.9286816716194153,1.4576359987258911,36,123875,,,
,,,36,123876,0.3974524736404419,0.9154278039932251,0.9567772746086121
0.8027328252792358,0.9288082122802734,1.457614779472351,37,127223,,,
,,,37,127224,0.40390264987945557,0.914326548576355,0.9556208252906799
0.8027960658073425,0.9288082122802734,1.4576499462127686,38,130571,,,
,,,38,130572,0.40173453092575073,0.9145084023475647,0.9559539556503296
0.8028593063354492,0.9288082122802734,1.4576287269592285,39,133919,,,
,,,39,133920,0.3977208435535431,0.9149500131607056,0.9572776556015015
0.8027960658073425,0.9288082122802734,1.4579013586044312,40,137267,,,
,,,40,137268,0.3939361870288849,0.9161243438720703,0.9573765993118286
0.8028593063354492,0.9288082122802734,1.457828402519226,41,140615,,,
,,,41,140616,0.4010854661464691,0.9146373271942139,0.9563899040222168
0.8027960658073425,0.9288082122802734,1.457912802696228,42,143963,,,
,,,42,143964,0.3995376527309418,0.9148480892181396,0.9563162326812744
0.8027960658073425,0.9288082122802734,1.4578560590744019,43,147311,,,
,,,43,147312,0.3960850238800049,0.9157731533050537,0.9568853974342346
0.8027960658073425,0.9288082122802734,1.4579346179962158,44,150659,,,
,,,44,150660,0.3980802297592163,0.9153494238853455,0.9565569758415222
0.8027960658073425,0.9288082122802734,1.4579331874847412,45,154007,,,
,,,45,154008,0.40243643522262573,0.9145972728729248,0.9557002186775208
0.8027960658073425,0.9288082122802734,1.4579367637634277,46,157355,,,
,,,46,157356,0.39794623851776123,0.9151310324668884,0.9570713043212891
0.8027960658073425,0.9288082122802734,1.4579418897628784,47,160703,,,
,,,47,160704,0.3999200761318207,0.915278434753418,0.9560556411743164
0.8027960658073425,0.9288082122802734,1.457940936088562,48,164051,,,
,,,48,164052,0.3972170054912567,0.9155464172363281,0.9572813510894775
0.8027960658073425,0.9288082122802734,1.4579590559005737,49,167399,,,
,,,49,167400,0.40084022283554077,0.9149723649024963,0.9560202956199646
0.8027960658073425,0.9288082122802734,1.4579583406448364,50,170747,,,
,,,50,170748,0.4029666781425476,0.9139699339866638,0.9559755325317383
0.8027960658073425,0.9288082122802734,1.4579613208770752,51,174095,,,
,,,51,174096,0.4020303189754486,0.9139326214790344,0.9562265872955322
0.8027960658073425,0.9288082122802734,1.4579660892486572,52,177443,,,
,,,52,177444,0.3978000283241272,0.9153762459754944,0.9563010931015015
0.8027960658073425,0.9288082122802734,1.4579694271087646,53,180791,,,
,,,53,180792,0.40013587474823,0.9147055745124817,0.9565728902816772
0.8027960658073425,0.9288082122802734,1.4579710960388184,54,184139,,,
,,,54,184140,0.39757290482521057,0.915142297744751,0.9567539691925049
0.8027960658073425,0.9288082122802734,1.4579768180847168,55,187487,,,
,,,55,187488,0.3999391794204712,0.9151899814605713,0.9567082524299622
